Component 1,Component 2
0.5007388766684628,-1.282140946434073
0.0346174474941243,0.2660858484106875
0.8423643704474526,-0.9745654551327841
-0.7595464173421864,0.33956562443938965
2.7362972730313913,-0.7224212809614463
-0.8781082363702536,0.21918237770092988
2.982472014929931,-0.6426130437143645
0.9163290597115465,-0.2898550222566572
-0.8381540201386494,-0.07386673547696819
-2.135543248900635,0.32375812325495923
-1.322818059804202,0.400302134374946
3.396465260112211,-1.0672384673694237
-1.6151943360881902,0.38479053027261695
2.7863876233278133,-0.5321512179606918
-0.21063493142369663,0.2494491568308544
-1.5270800332028303,-0.4697990172541484
-0.6012738199941924,-0.20810250301997657
-1.9998828071981305,0.5057970237148385
-0.35376253862312634,-0.22924567146399086
-1.0705936969041001,0.5969175759982206
3.5465371744336145,-0.5399171225385704
-1.6250302221013968,0.05200877869768363
2.774437057707931,-0.44631384746753117
-1.271161886226646,-0.8133095510349755
-1.3598718239313183,0.22034890272503116
3.974782581112605,-0.3733913648856084
-1.61470303977615,-0.09898824171046099
3.5256975674306283,-0.21641431538474407
-0.0006262096091746831,0.8850946906788567
-3.8852828959557,0.30393834254600427
-3.400147883639302,0.673939232118441
-0.9912900573012959,0.46498188673850593
0.870318089041643,-0.4987999883403213
0.2360817245314634,1.0355450440805496
2.5551738934691466,-1.4556424672389452
2.894256234515514,-0.06978909247775374
0.0241241252309076,0.6561086767018748
0.4281451682144298,0.053486044827767705
-1.7809735437207923,0.49055448166918025
-3.3340349049303826,0.4786375849399698
-0.07697864184451146,0.4166789489951797
-0.028964789635003627,2.0788538371108656
-1.3552518076974431,-0.3038240694187
-1.638771286946512,0.035475782803711
-1.2354879951488111,0.4671583820417185
3.5156749911680025,-1.4314370177164972
1.8438014209985965,-0.6320646012294375
2.7637871405321497,-0.3268075706737311
-3.418176122568608,0.2530438111723694
-1.6228747093945208,0.007588608784660463
-0.6500670952682603,-0.36257310642931245
-1.7413760384091683,-0.2101394758312667
-1.4035255430638796,0.7924785684650557
4.508269087210546,1.7853442729819577
-1.308727879828635,0.09877731305632059
1.102411954733092,0.7502294970275202
0.5322248844422189,-2.65902715139698
0.5031681293434721,-0.41291352630123285
5.7229884155485005,-2.0176724544435127
-2.125370557810755,-0.41712539083504746
-0.028415816930229782,-0.4845333333499069
-2.9756611510659305,0.3672983666222243
1.067748070231985,-1.6481515152710087
-1.2612205917012438,0.09349551150634036
1.8154909837968498,-1.2383018181848087
3.151414241954953,-1.2509848586935388
2.9387341439172854,1.1696921326305338
1.5906023090405583,-0.5192145862714873
-3.3161172770350476,-0.09567050735593272
1.4940075666439336,0.8896449469783191
4.801574691164483,0.5228589419252494
-2.013229296204862,-0.09576521421175123
0.05348253628583439,-0.6467865943464192
-0.7751271691744253,0.6908081239107586
-2.5780754306385405,1.0808692573932044
-3.4906557224347603,-1.468378971167988
-2.0579602840467617,0.52659686422548
-2.068432635610927,0.17877301934872616
-0.3706537359838976,1.6268404930226648
-2.628056219438091,0.6751544254137272
1.3823082655262389,0.45492054846221813
0.15675918048476825,-1.6753593259034594
3.011584057580581,-1.0351447447397795
-1.0394087774729506,0.4728381732579614
-0.8037303846472751,-0.9697663725449263
2.8348635478699418,0.7568483896060018
-0.20045700219659024,0.41269172428405965
-1.2099989072973603,-2.090813124303481
-2.538623520194442,2.562354053841804
-2.2445757803679727,-0.05242026504107045
-2.780641636943919,0.1309403255386899
-0.4944006936639899,0.6212888267116637
-1.5737422226932811,1.2440957748746768
-0.3235161937116191,1.030162090929186
0.22239914426085103,-0.6902748660455017
-0.7598830077960108,-0.7354080224231292
1.7195419453672658,-0.17173565890946885
-1.7873079379740893,0.5343385080827198
-2.637927548872589,1.1295835956388638
-1.9892997532889494,1.1098059916318708
0.9744886828721993,0.4033110337546094
0.17629789153582506,-0.5002642692130965
-1.4127303503785453,-0.045043473362450376
1.1870491376170031,-0.36489930770128154
0.3624093364233637,0.0500904953194181
2.599511099976888,-1.66601549731384
-3.0341402440073457,1.6521026251079496
-2.6449521208599576,-0.22701846448970991
-2.225178600453452,1.5587697557584228
2.5960618834708593,1.0139489085633437
-0.5277900845646691,0.6919897716375263
-0.8016038309439353,-1.117244246383684
3.3728470899168648,-0.8069968324728454
2.3550356083182353,1.8468105446687755
0.149223077344155,0.5952111094623496
0.41331497756031227,-2.933560886051559
-1.1648827654109541,0.4420267324424391
-0.5602054767096026,-0.2873159540505539
3.5064622230674503,0.7898091283974489
-0.8942239774833041,-0.9308870911828224
-0.5335587374210431,0.4657940320243431
-2.8874844442670637,0.19383494325302672
-0.923827771403427,0.26817083324955904
-0.2818688843829119,-0.6954296513835462
0.4023592015019382,0.3103520650849256
-3.4236291837945565,-0.03140017142634134
-1.088002361529375,-0.45867940895532044
-3.3294170522341426,0.270937621650874
-0.9609970073946472,-0.655068928109174
-0.6293253159609687,0.029163120065531536
1.3405437902451318,0.36402064600744516
0.5081818771030638,-0.3004287236115671
-0.4227862909973169,0.45563995823611836
1.0935667883913744,-1.0946659057546344
0.5406682172311624,1.0654873868965584
1.442592255989059,0.25623022586135086
-0.6658584463976838,0.32545485930702855
2.6087985248776815,0.5266269012570097
1.6385628378488246,-1.2795353054200302
0.16802204290193623,-0.2884349871826452
-2.650797456750392,0.528349477787259
2.4149461391441003,-0.01890369516700936
-0.7527784540179122,0.18479146812637032
1.6174081702381184,-0.31973316418454456
0.9265933044632133,0.6912172963043377
-0.9445248573855484,-1.8266499085118313
-2.8671719820388724,0.18017925234407053
0.6697092363620649,-0.9367450351617191
-0.8636393441585861,-0.8465227543386421
-2.018839428435982,0.6048818713528185
-0.8589231313525018,1.1213668714770773
4.495887896261269,-0.2628429224834265
0.38226657932061114,0.09519025269231933
0.5461814083799894,0.46593393454765686
-1.0296531109897944,1.3857676513678903
-3.1897442195151893,0.44249708719919834
-2.1934894748452716,-0.20223636171640869
1.5343217382254584,-0.8856380009751221
1.4844572803531801,-0.10964324116344086
3.808693956714844,0.9798761422261628
-0.0653518636931023,-0.04242424624403282
5.445032917318217,-0.44130512232045144
2.049434841272221,0.0552418935721954
-3.0296283268049615,0.2028965409076027
-1.3782551834336634,0.16283418146968603
-2.5921962906913474,0.6306630015038076
0.5352637035570805,1.3452952951852102
3.7686443680173647,-0.6331902534778524
-0.12498795093855664,-1.0914050556536883
2.9107015934563587,-0.28542226369071927
-1.3056791761925062,0.5404519070043513
1.777902931606173,3.1563759952686357
0.3059427837802016,-1.2673772154466472
0.8308579336029952,0.16713680413405577
1.1739307544746644,-0.2115585998551693
1.7620330171749847,1.5360204968506144
1.28638122342504,0.21374837688562792
-0.2501387199884234,0.8805375832836148
7.2025727164304945,-1.2680392953695627
-2.003781778206152,0.6036314301496
-0.0922442161488687,-1.5828581966238828
-1.143839163336835,0.19568119585751248
-2.025144290376295,0.17032869129591138
1.2301130409736543,-0.36801054287432955
-1.7603213769606139,1.2677196426810957
4.416787129962892,1.7983651749595042
0.19745570921190336,-0.4411343886315427
-2.284467816325476,0.9440971321456125
-0.25642525249046483,-0.40720941565192503
1.9915988337187587,-1.525433704303638
1.631595545323939,0.6491569191132308
-0.4320756655227564,-0.8081749986508454
1.1530892730279108,-0.537291658893825
-0.6793549561251698,-2.035009660764231
-1.9131701151490887,-0.32610060081123843
-1.439268693587732,-1.572973307526338
3.146404891113481,-0.5164387678685378
3.4469104587481127,3.8832900995387205
-1.6837680475065093,1.5678680252861907
3.3292166610552143,-0.7927500531358523
-0.8605985857451726,0.10268092447192513
-0.05756711423567767,0.17965158734913456
-2.085773059725422,0.04267770848634716
-0.8462630919321171,-1.3050756597324478
-2.533173394084178,-0.2848488465554472
1.1262649085570888,0.5343491843724371
-0.4792453517013139,0.5648038518810256
-1.532190010776914,0.8384892022037238
1.3863565329551475,-0.22045020034383622
-0.29563972592065674,-0.1506334845764491
-2.9792683771528,0.7262550613863012
0.2675390046476294,-0.20994015891359347
0.9241701672184638,-1.0540929000180275
-0.9820070624384375,-0.7053149415527666
-1.104764465871676,-0.40517716321079533
-0.8395718350544614,0.5681984550215545
1.3538867642477488,-0.8799454897647306
-2.7960380305185177,0.8671355511006831
0.9795493167510233,0.2678408259297809
-0.04796422233569828,-1.5465259970810166
1.5057257870928809,-0.49359475349121124
0.32012954564455093,-0.4252379129423558
-0.6249288541279968,0.1542289382420141
-1.8325302506740047,0.20040086758224704
7.509309867047823,-0.5101152789202612
-2.5188975867516836,-1.6118907525137471
2.5983455407182823,-0.5142077095951881
-2.773938891959817,-1.9775074261781107
-1.7537091507925424,0.10411366322120667
0.6593257776177847,-1.267760016081531
-0.45182835617332284,0.18483795554244412
5.560245897702479,1.3663684443620772
-2.562676104965128,-2.1765249658741377
-1.6623098571377422,0.1805315551814504
0.01790425189314998,-0.6982349980839715
-2.1958846810682138,-2.4408449317484733
0.9561933557883744,-0.6941687655051322
0.2587365143185933,-0.572046589323497
3.670624744267672,-0.39639952399027495
-1.9823522510546625,-0.007152253770443535
2.437177171823422,-0.7737314936197665
-3.1874041830706954,-0.3115158913017848
-2.6559091820778162,0.882053910215572
-1.693717434748896,-0.22176325114851253
0.7137560202557252,-0.43476327019043487
2.540198343036292,0.32743812347510054
-1.012501817192558,1.0066727414336776
-0.1426224587113084,0.7975121349875975
0.20406597824407754,-0.8347984312777541
4.046554702731167,8.801507935261567
-3.0291567020897476,1.0151712521673142
2.296140970377128,-1.8462726298517753
-0.41051471412900103,-0.905461877667719
-0.13091107070746924,0.6081953349241251
-0.8408252767997402,0.7089748105005914
1.1684358779106812,-0.9769794507839843
0.16858068217305053,-0.945772782747787
2.0175253831194437,-0.6751817053256907
1.0484108655666973,-0.6120751183265075
-2.7680043571588318,0.30263636754095924
1.9576671987670295,1.3621405291857556
3.4749170921445884,-0.9991479847126141
-0.6324810635424187,0.07876528258586231
-1.7884141665934548,0.13095409053219928
-3.003578638368812,-0.4699133901339795
0.933773548024967,0.20158730969144706
-0.5603285988499862,-0.5051196851807899
-1.1687132787317496,0.6633245539400761
-1.4499560829735894,-0.05665901868252454
-0.29048427784459224,-0.3716708178565802
2.401600881632508,-0.9395228949574844
1.0334387470835253,2.022356431935009
2.781710187035448,-0.605891870872871
0.2962603900182083,0.8157951757559263
-1.9123807996434694,-0.08548283100578272
-0.33651511917096805,-0.1538639667966063
2.0226072941628055,0.860386889453691
-1.2089594786599782,2.5117328964903054
5.583133705878075,0.18486719882516967
1.2096600523508003,-0.11764944483447613
1.3815893180876646,-0.4799889073405527
0.3454580825264213,-0.9013517658856411
0.7859434272560429,-1.8871845163390129
2.3948958613531777,-0.9715272577474405
0.6913504298057451,-0.3841190080929555
-1.0852332395806978,-2.245315102600806
-0.4067719063933719,0.38904779099120546
-2.8508359016231615,0.39978273553439553
-1.846780080897099,0.1480105988242489
-1.8768465957574663,0.3839075602385829
2.0551475506993064,0.33702687783461643
-2.4673766132091997,0.8657335032657424
-1.3991513681008934,0.6768290784068131
1.212861823292551,0.3124730575943576
0.7648758616573714,0.8122903357913567
-0.9806298723704012,-1.163837547375404
-1.2996529075691117,0.9281650362808449
3.0151124331759895,-2.500910597599463
0.36083548858385306,0.1507701861463629
-0.8064811329516386,0.9210111401494102
-0.37437675465734715,1.4689624363532228
2.0400557932971406,-0.46432965990381014
2.5795130551550463,0.5865626357602852
-1.264597432143504,-0.08706183621731832
2.910149986176576,2.679327039054711
4.258303490693595,-0.3851060228545992
1.9221954477872911,0.3269293534998315
-2.6805721544437198,0.8732050844621149
-2.223023355710831,0.8163627715510766
4.114905880671305,-0.05326824417741948
-0.7789067811726007,-0.8503082597991636
-1.8377052062544776,-0.12937446300133956
-2.042817590623296,0.308270965573101
7.1512953627110445,14.195699885419888
-0.8215067527569653,0.08572197379007926
-0.4315870945600904,-1.1132374871340465
1.6336670898694816,0.17037368503250386
2.259618324076326,-1.2151612308635913
2.704110107156152,-0.03936832906534997
1.2698302401126846,-0.06834759760927997
4.310908090223455,-0.31070152094865766
3.6940616883122672,-0.7434345347329312
2.923699065981118,0.2671160831008521
-2.2202518914045832,0.47375919451939646
2.5684604979706673,0.8466333515936187
-2.7254358407013073,-0.21016388974129435
2.0897349084982193,-1.0225157758561583
0.016678097804565552,0.7519746581563359
-0.030049937848698898,1.2998789927926657
-3.1415783201846468,0.45936461319604455
0.31754821600172156,1.091559268724104
-1.4639322462865096,0.38785822773893247
4.655848396007449,-0.25773852496741856
0.9143489545085087,-0.9847770915000281
-0.2391901556330634,-0.7629666109691302
3.206146872819376,9.706231931497031
4.4304842430413105,-0.2768521140930368
1.516057902353342,-0.47664107546556606
1.1516487588619284,0.6995444002172168
-0.47542468768996304,0.3335829952647164
0.9047599585369916,-0.29477642667453047
-2.8262021662390007,0.3391155861442278
-2.6016691635985962,0.32731563514492545
3.3881278194592657,-1.5184529655677754
-2.849025683943729,-1.3163181428424993
-1.2379502692229272,0.3235512871184407
-1.3021707982355881,0.2698737103714981
0.40733133133674954,0.979614415348238
-0.6298760010007846,-2.1237189629900826
5.928003297980847,-1.1613483913125215
3.8719797252201125,-1.1502812031914353
0.6851319375802173,-0.3648635726614562
-2.830497114538613,0.250514454962322
-2.3331884467020427,-0.0008643134565206943
-1.1743505961236718,0.4943135318358855
0.40773177809394207,0.474911274759983
-0.16668897084483492,-0.40089592445104144
-1.1063302634811103,-0.6937645703886135
-0.6920572257657297,0.9329193389803321
2.366336903471211,-1.1316686490109826
-1.0677473005457025,-0.48623609231701986
-1.6054726975973925,0.7615230446504098
0.15094425154392752,-2.1342175180695095
-2.175672278068422,-2.402778674288376
-0.1702019132895622,0.0346371945181638
-2.0584195530826475,0.5276987011949993
0.44822607644891166,0.14303504483945512
0.346173028719325,0.8198106074910886
-0.764632998198587,0.6866157818288481
-0.5273573952301887,0.452880448837576
-0.21900925153380554,-0.5924789842746043
-1.375762786574535,0.9657680479233653
-2.070956521350886,-1.0037873100580998
-1.4712949586482602,0.9451042251476507
0.21865957551060325,-1.0045268218296741
-4.251438330210046,1.9395583340536315
-1.163831001670229,-0.792503220400192
3.4455446589746828,0.21786508095691476
4.84391880179982,-0.8163148406577996
-0.08700096113591406,-0.7305964899385053
-1.7142107199905734,0.4724532791720371
0.6145726688113938,-1.0046719991893602
0.7733329483530712,-0.7694436144906214
-2.4422265252269106,0.24146165249825566
1.6462105543447092,2.3406660903326633
0.36512883862212175,-1.7373434258932603
-3.3973950649849334,0.8575142299107182
-0.5780837974160195,-0.3241252356479989
1.5533576537170082,-0.015451928849239068
5.311241283909265,-0.7252583550236585
-2.1968264424902357,0.8510169819541529
0.18235491452573283,-0.5096408730882067
-2.793884467098968,-0.022454579824072004
-3.2285929427742253,0.7404260376864964
-2.5294468967037664,0.3710662413230611
-0.8645286832352922,0.395928709706586
-1.4692869187854356,-0.43726539589350977
-0.7837226365179752,-0.007923059712762292
-2.2497605316148754,0.9002629596184294
0.7049684752225805,-1.0471178044052176
0.8239067458681928,-1.113456790544127
0.3212294344953885,-0.6465899087423818
-2.879258556756386,0.2327245447945954
2.646932789746463,-0.6545996332797521
-0.7047070328366865,-0.47722288353167747
-0.13443531365201328,0.815510123229998
-1.2902297514755192,0.5540636265795104
-1.3059111777798926,1.0521348643148862
2.952893857202416,-0.2814541864746332
2.597713507865835,-1.0063010973830284
-1.2723087631683347,0.7570197641259553
-0.3215111681252361,2.418615824310052
1.7680049821688162,-1.244804999575506
-1.9882031347847966,0.5987137073374746
1.0651453627041196,-0.7072574617199507
0.5707794557321817,-0.49077250998930116
-0.8857463162875562,-0.6267141827434126
1.8006120770395206,2.1519656444301813
-2.3714557806913965,0.276675528679834
-1.4148568207273502,0.14040256306432988
1.5440452194547984,-0.7986830819309886
1.3184126719888745,0.603845239479159
-0.9413356482841968,1.6854772624257175
3.7366018296591843,-0.7957706727567327
-0.7581127244190194,0.39260593524250564
-1.7837572317224857,-0.5212901838637997
2.0228356120364905,-0.12736241362123296
-2.1016905799023053,0.6258035574900297
0.7225898344317653,-1.2169362100912973
1.1724670538938238,1.3183976521815948
-2.748846411404646,-2.069881223279688
-2.4660386624214197,0.7052043774121203
-1.565762678240956,-1.7425878731912188
0.08762806320172849,0.19656996886809153
-4.013416708045999,-1.217083770096092
-0.11492680633068139,-1.355909712713742
-2.3976736890926733,-0.4012003396048237
-2.4011561557705927,0.07526710787841687
-3.479686442667338,-0.18400703561465864
-1.8553627518619848,0.569062920975604
7.560062006133723,0.4268143371682717
-0.7548958445077744,1.711661209663093
-1.2953736573420964,0.4589755847361637
0.5400916286344819,-1.4822009152075417
0.36765908334621344,-0.683277321034296
0.3663338615539757,0.9282120336565978
2.066671976282186,2.525055972377235
0.30039925751937724,-0.5601168702293948
-2.1278804498561334,0.04903628064717936
-3.019169159967357,0.13673272257852212
-2.2730663616998594,0.266304359950608
2.402455394603926,3.3462500250529486
-0.1406153185055429,-0.5612059679750377
0.634354470718596,-1.3151954665951184
0.901702764379435,0.5629314496973822
0.7600647333715309,-0.2652078052984704
-2.7080823078004923,-0.28381318475395834
1.0913561735460218,3.5604791460069563
-1.2222996941838782,-0.011185864772276908
-1.6715746902124453,0.17468663156966235
1.1820847973338047,-1.3638469767908197
-1.5399816703346731,-0.5416430425166446
-2.2749910795955293,-0.0691943965696282
-1.2395848689149718,0.763237129473209
-1.796062348393231,-0.06401036332010905
0.5750950052833056,-0.8058299560683599
0.38093706690814727,0.3117630557235184
-1.1688763437494374,0.6195062209152639
3.271968266222435,-0.313930997071363
-0.052956679350185915,-0.5314334159304451
1.3158954236750453,-0.49646506218441155
0.6211170441669592,0.3546670608364242
-1.107908298347567,-1.8962686203208843
5.397537283322308,0.19157381931683906
1.5327166901923037,-1.3029673246633742
-1.0539962079305436,0.25106165519778006
1.2871546517998922,0.013927393669476531
6.28085594390953,-0.17575386290497483
3.575172983062996,-0.7997556358333271
-1.2109951839430362,-0.1734732968928938
4.529735017626549,-0.15475672318823436
4.734822196822798,-1.2872933646708864
-1.4951697147794516,0.03701293451742922
-0.47031441749210573,-1.4762435581109548
-1.6856986867766108,0.2508162246349837
-1.3006488253124406,0.8842286841684355
-0.5828612430709955,0.28990798790333056
0.2078415583235141,0.7435178536968134
-0.12626897768526305,1.8340668046510424
-3.5588053748207638,-1.3881036787530296
-2.381349057184414,-0.6486402285413274
-1.3292168250761627,0.7583299325618512
-0.2589917655217967,0.2559490712616944
-0.8568591936265124,0.561337489196606
-3.1588767339452186,-0.14192945840857585
-3.9927819206123125,0.9231860285862256
6.747521720402301,1.376228753570938
-0.6407786800134367,0.5471292775088169
-1.7990225478692028,-0.12992164516055654
-1.9345174961860911,0.22020377172973657
-2.0297997605613887,-1.954758536044008
0.5964870475661143,-0.8716381989772514
-0.7611556324764222,0.418321154410616
2.0869952256269793,1.4565804267784963
-1.551000407943249,-1.5700210724016057
-0.6216700182493581,-0.014525634880943768
0.9198429843978186,-0.6937255977936115
0.6158516875726769,-0.6786866463005267
-1.5125847260240068,0.012263166202564109
-1.3124267105344132,0.5571911692082392
-0.726902484889294,1.1313487498650234
0.6186274328426468,-1.400157688323912
-1.457765493229259,0.0432275438451228
-0.6421703032015417,-0.21005329493228475
-2.904060845901124,0.5406983441212594
5.640156802729626,-0.6628647175025294
0.645521429666044,-0.09559477084298998
3.614561891167847,-1.252997978077888
0.00845668525242081,-0.6388635350713965
0.1543980029654686,0.616699780420422
-3.9977413489976765,1.2406663941300224
-0.39140148703064526,1.009913511019804
-0.9645410347564884,-0.23805158373587698
9.634468610401502,3.2215808489435296
3.736211345579272,-0.4348598502993163
0.2978539513012149,-0.8813908073680963
-1.832966766021548,0.6151658803846305
4.725577321688365,-1.1540329801435856
-4.0719222955488625,0.7326284060842596
2.8692391175089678,2.922595063477676
1.2542697620832488,0.18839543118023044
-1.8624262132217926,0.11892282459935247
-2.8652550468869644,-0.31953758212119254
-5.888670869268477,0.23005107609518377
-0.24313294026189922,-1.1670688305324153
-2.527455861721668,1.2519103805962397
0.01571439998373364,-1.0829670389455766
-1.7261329351914743,0.27410949714677174
-0.7654279694880518,0.2641544815252742
2.976346795050498,-1.011348765857057
4.604248506756773,-0.7301242348408878
1.6014701267658518,-0.9484984736148531
1.8151701291556999,0.04577436279212903
-1.4259157844824641,-2.1903070354381717
-0.5138411430319783,-0.8923061903874258
2.029122577587303,-0.2745244567344103
-0.6689420596117909,0.6451808539051761
-1.7786627172018386,-0.6929305046075813
-1.6788599733262837,-0.4893252633103502
1.0698308049491025,-0.8013295117815646
-1.027090291466022,-0.7793935745175009
-2.1856900524196106,-0.2322543816801595
3.4519735893163084,-0.4986619525422129
-2.408906541524286,0.3981035363810488
2.248151903573676,-0.9242405459814649
-2.168938339942228,0.6346062178286975
-1.295967943857216,0.8130514812157301
-2.171030355214613,0.8950000708327084
-0.5022437550614318,-0.41145338122368474
1.111307902501113,-0.7480132622138553
-0.11077149463891556,0.6586293966273165
-0.09238579807420308,0.65274995398823
-2.391782283368788,1.022602823926924
-0.41023082500310176,1.64708812647034
1.4785392066296343,-0.2572102818388107
-1.8564176717009317,0.7150312696853152
3.0447381707818844,-1.1589195900864797
1.6110876669972294,-0.5083709276581083
2.5658408904164363,0.018962398675532323
-1.1351519123480744,-0.33404563337116316
0.9252799717432756,1.1300609703119844
-1.5994843632817302,-0.4744571307434299
0.743987837454476,-0.6373520259020174
-0.7466447310704089,-0.8307827129225446
-2.2030009985083625,-0.22124296018654996
-1.8016191360050047,0.6362510330376074
-1.5750336918144436,-0.048104257722299225
0.10730882153561624,0.9768601207362622
-0.9562216151394529,-2.201501863037008
-0.34398928285862407,0.7359381709576047
0.3289606210332498,0.5402443593695735
5.223889432029687,-0.1899022568342213
-1.7708192603471062,-0.04571111142287004
2.9875007853091575,0.939019464027637
-2.160687302229544,0.5356764720139254
4.56182286683906,-0.23022122751473545
-2.3064842728057062,0.40427489992438204
-1.3555891201454238,-0.236062719255379
0.05653073628812153,1.4743650047346404
-2.795851485993958,0.26646003792237644
-0.17697421685287984,-1.1934576203743783
